,Unnamed: 0.1,Unnamed: 0,run_id,sample_time,Acid Totalizer,Adjusted Feed Vessel Weight,Adjusted Second Feed Vessel Weight,Base totalizer,Broth Density,CO2 Evolved,Capillary Emulsion,Capillary Emulsion Dead Cell Layer,Capillary Free Fene,Capillary PCV,Capillary Pellet Dead Cell Layer,Feed Density,Feed Trs,H2O Evaporated,Myrcene Offgas,Myrcene Titer in grams,O2 Consumed,Overflow Weight,Overlay Amount,PSA,Tank Weight post sample,Tank Weight pre sample,Total_Cell_Density,hermes_run,Farnesene broth pA*s,Farnesene effluent_broth pA*s,Farnesene glucosidase_treat pA*s,Farnesene overflow pA*s,Farnesene overlay pA*s,Farnesene pellet pA*s,Farnesene resin_extract pA*s,Farnesene supernatant pA*s,Farnesene test_blank pA*s,Limonene broth pA*s,Limonene effluent_broth pA*s,Limonene glucosidase_treat pA*s,Limonene overflow pA*s,Limonene overlay pA*s,Limonene pellet pA*s,Limonene resin_extract pA*s,Limonene supernatant pA*s,Limonene test_blank pA*s,Myrcene  broth g/kg,Myrcene  broth pA*s,Myrcene  effluent_broth g/kg,Myrcene  effluent_broth pA*s,Myrcene  glucosidase_treat g/kg,Myrcene  glucosidase_treat pA*s,Myrcene  overflow g/kg,Myrcene  overflow pA*s,Myrcene  overlay g/kg,Myrcene  overlay pA*s,Myrcene  pellet g/kg,Myrcene  pellet pA*s,Myrcene  resin_extract g/kg,Myrcene  resin_extract pA*s,Myrcene  supernatant g/kg,Myrcene  supernatant pA*s,Myrcene  test_blank g/kg,Myrcene  test_blank pA*s,Valencene broth pA*s,Valencene effluent_broth pA*s,Valencene glucosidase_treat pA*s,Valencene overflow pA*s,Valencene overlay pA*s,Valencene pellet pA*s,Valencene resin_extract pA*s,Valencene supernatant pA*s,Valencene test_blank pA*s,a-Humulene overflow pA*s,b-Caryophyllene broth pA*s,b-Caryophyllene effluent_broth pA*s,b-Caryophyllene glucosidase_treat pA*s,b-Caryophyllene overflow pA*s,b-Caryophyllene overlay pA*s,b-Caryophyllene pellet pA*s,b-Caryophyllene resin_extract pA*s,b-Caryophyllene supernatant pA*s,b-Caryophyllene test_blank pA*s,d-Cadinene broth pA*s,d-Cadinene effluent_broth pA*s,d-Cadinene glucosidase_treat pA*s,d-Cadinene overflow pA*s,d-Cadinene overlay pA*s,d-Cadinene pellet pA*s,d-Cadinene resin_extract pA*s,d-Cadinene supernatant pA*s,d-Cadinene test_blank pA*s,cum_feed,cum_TRS,TRS_carbon,Cum_CO2_carbon,Weight_draw,Biomass_density,Avg_biomass_density,Tank_biomass,Biomass_draw,Cum_biomass_draw,Cum_biomass,Cum_biomass_carbon,Myrcene_draw,Cum_myrcene_draw,Tank_myrcene,Trap_myrcene,Effluent_myrcene,Cum_effluent_myrcene,Total_myrcene,Total_myrcene_carbon,CO2_percent,Biomass_percent,Myrcene_percent,Carbon_closure,TRS_O2,Myrcene_O2,TRS_biomass,TRS_product,TRS_other,shift_post_weight,Avg_interval_vol,Avg_vol,maintenance,run_id_duplicate,SclSubsB_PV
1077,111.0,111.0,148653.0,48.11,0.0,2924.6,1436.53,38.8,1.02,0.6826,0.0,0.53476,5.06449,17.2224,0.34602,1.28232,56.61526,1.06576,0.04631,3.475963333333333,0.528,95.59999999999998,0.06733,1.0962,0.2765,0.2968,1650.0,H12539-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00175,0.0,0.00175,0.0,0.0,0.0,0.0,0.0,1.48719,3.590446666666667,5.344938333333334,11.325695,0.0,0.0,5.464736666666667,11.325695,0.28537,0.01522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.09999999999991,40.81960245999995,16.32784098399998,8.19038088,0.0202999999999999,35.145,17.5725,9.527051470588235,0.6994544117647055,0.6994544117647055,10.226505882352942,4.587508273764707,0.0301899569999999,0.0301899569999999,0.411208035,0.046743606,0.5109761046666667,0.5109761046666667,0.9991177026666668,0.8792235783466666,50.16205686977193,28.096233165549013,5.384812230889789,83.64310226621073,0.4294991841329961,0.0138902472015167,21.24045271764706,6.2944415268,13.28470821555289,0.2898,0.2875490196078431,0.2892647058823529,0.054323490076896,,
1078,112.0,112.0,148653.0,76.84,0.0,2800.7,1337.03,63.2,1.02,1.9091,0.18918,0.0,3.92559,27.35299,0.55179,1.28232,56.61526,1.73477,0.57885,12.902170000000002,1.4860999999999998,189.7,0.0995,1.2096,0.2744,0.2968,1987.5,H12539-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5395933333333334,0.0,0.5395933333333334,0.0,0.0,0.0,0.0,0.0,2.3300066666666663,5.890905,22.996156666666664,52.21953833333333,0.0,0.0,23.47433333333333,52.21953833333333,3.53264,0.20973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,110.9659096,44.38636384,22.90690908,0.0224,42.33375,25.82625,11.38860882352941,0.9296823529411776,1.6291367647058832,13.017745588235291,5.83963049342647,0.0521921493333333,0.0823821063333333,0.6393538293333332,0.578646432,4.362370919666666,4.8733470243333326,6.173729391999999,5.43288186496,51.60798744986811,13.15636152237351,12.239979567923085,77.0043285401647,0.4148289318050976,0.0304948708703194,27.0378575867647,38.89449516959999,45.03355684363531,0.2765,0.2810294117647059,0.2865196078431373,0.0792014613443658,,
1079,113.0,113.0,148653.0,95.99,0.0,2724.4,1270.56,72.7,1.02,2.7174,0.0,0.44111,4.95515,26.96662,0.69107,1.28232,56.61525999999999,2.17035,0.99971,12.96926375,2.1148,105.7,0.06647,1.4364,0.273,0.2996,1756.25,H12539-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.671735,0.0,0.802862,0.0,0.0,0.0,0.0,0.0,2.1519500000000003,5.356705000000001,29.648756666666667,68.77532000000001,0.0,0.0,30.99812,82.134816,6.10562,0.37887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.2999999999997,154.1633529799998,61.66534119199993,32.60553912,0.0265999999999999,37.408125,28.72171875,10.01217463235294,0.9755452205882336,2.6046819852941168,12.61685661764706,5.659795710110294,0.0572418699999999,0.1396239763333333,0.5874823500000002,1.000100556,3.133873579666667,8.007220604,9.734427486333336,8.566296187973334,52.87498372623946,9.1782443763476,13.891589704014596,75.94481780660166,0.4049853755017544,0.0337884567231686,26.205211194852943,61.32689316390001,66.63124862124687,0.2744,0.2813725490196078,0.2852328431372549,0.0847309359990526,,
1080,114.0,114.0,148653.0,119.7,0.0,2632.7,1188.08,83.2,1.02,3.7337,0.0,0.54239,4.62461,24.26492,0.7564900000000001,1.28232,56.61525999999999,2.72407,1.48322,10.474183333333334,2.8942000000000005,128.0,0.08248,1.323,0.2758,0.3003,1768.75,H12539-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6252666666666666,0.0,0.6252666666666666,0.0,0.0,0.0,0.0,0.0,1.9685216666666667,4.6635833333333325,27.18383666666666,59.46888833333333,0.0,0.0,27.485506666666662,59.46888833333333,9.05976,0.5494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,206.0795464,82.43181856,44.79991955999999,0.0245,37.674375000000005,30.51225,10.186855514705885,0.9049237132352952,3.509605698529412,13.696461213235295,6.144095535645221,0.0482287808333333,0.1878527571666666,0.5429182756666666,1.4839886880000002,3.4795310933333328,11.486751697333332,13.701511418166666,12.057330047986666,54.34784812783341,7.453548451285339,14.627033903431895,76.42843048255065,0.3955795621895129,0.034750989976081,28.447549939889708,86.31952193445,91.31247452566026,0.273,0.2810294117647059,0.2843921568627451,0.0879111806423818,,
1081,115.0,115.0,148653.0,144.71,0.0,2548.0,1100.76,93.7,1.02,4.6776,0.0,0.53444,3.81532,22.59501,1.27672,1.28232,56.61525999999999,3.30772,1.80329,12.452335,3.628,125.9,0.0873199999999999,1.2852,0.2758,0.2996,1350.0,H12539-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5511400000000001,0.0,0.5511400000000001,0.00287,0.0,0.0,0.0,0.0,1.5319233333333333,0.12692,22.755295,52.307935,0.0,0.0,23.372746666666668,52.307935,11.01349,0.75052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.6999999999998,254.03267161999983,101.61306864799997,56.12558688,0.0237999999999999,28.755,30.219375,7.775126470588235,0.6709499999999997,4.180555698529411,11.955682169117647,5.363199464244485,0.0364597753333333,0.2243125324999999,0.4225044553333333,1.804009662,2.8648916405,14.351643337833332,16.802469987666665,14.786173589146664,55.23461462858273,5.278060721523194,14.551448731823829,75.06412408192978,0.3890001709236798,0.0339964127476925,24.831951865257352,105.8555609223,123.34515883244252,0.2758,0.2820588235294117,0.2840032679738562,0.099314977749494,,
1082,116.0,116.0,148653.0,168.98,0.0,2468.9,1018.16,105.3,1.02,5.4889,0.0,0.64868,5.10099,21.46859,1.5184999999999995,1.28232,56.615260000000006,3.86242,2.15605,11.084831666666666,4.2488,128.2,0.0826,0.0,0.2702,0.3052,1137.5,H12539-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0513599999999999,0.46601,0.0,0.46601,0.1731433333333333,0.0,0.0,0.0,0.0,1.6667733333333334,4.162208333333333,20.200436666666665,45.81178333333333,0.0,0.0,20.64136333333333,45.81178333333333,13.16959,38.1758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.7999999999997,298.8153422799999,119.52613691199996,65.86021332,0.035,24.22875,29.36357142857143,6.418243382352942,0.831378676470589,5.011934375,11.430177757352942,5.127463440170956,0.0583370666666667,0.2826495991666667,0.4503621546666667,2.157178842,2.589695980666666,16.9413393185,19.83152991433333,17.45174632461333,55.10109756871753,4.289826118906532,14.60077835315804,73.9917020407821,0.390718611111111,0.0342623521408205,23.74047920202206,124.93863846029998,150.1362246176779,0.2758,0.2848039215686274,0.2841176470588235,0.1064984038508058,,
1083,117.0,117.0,149254.0,0.67,0.0,2026.5,1505.79,0.0,1.02,0.0009,0.0,0.0,0.0,0.0,0.0,1.28232,56.61526,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.2919,0.301,0.0,H12569-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0107989199999999,0.0090999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,inf,,,,,,0.0,,,,0.2950980392156863,0.2950980392156863,,,
1084,118.0,118.0,149254.0,49.14,0.0,1956.5,1437.08,37.6,1.02,0.7071999999999999,0.7154599999999999,0.29811,1.90788,17.87152,0.4769699999999999,1.28232,56.61526,1.11401,0.07355,3.774,0.5422,112.3,0.06871,1.7009999999999998,0.2681,0.2996,1650.0,H12569-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10603,0.0,0.10603,0.0,0.0,0.0,0.0,0.0,1.2437033333333334,5.798376666666667,6.304296666666667,25.910096666666664,0.0,0.0,6.304296666666667,25.910096666666664,0.4511800000000001,1.29201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,39.630682,15.8522728,8.485551359999999,0.0314999999999999,35.145,17.5725,9.237622058823533,1.0853602941176463,1.0853602941176463,10.322982352941178,4.630786653705883,0.0391766549999999,0.0391766549999999,0.3334368636666667,0.073903284,0.7079725156666666,0.7079725156666666,1.1544893183333331,1.0159506001333334,53.52892589635474,29.212130728067475,6.408863971438425,89.14992059586064,0.4060687118324521,0.0156299521762812,21.440834347058825,7.2732827055,10.916564947441174,0.2919,0.2899509803921568,0.2925245098039215,0.0432170420353862,,
1085,119.0,119.0,149254.0,72.42,0.0,1854.3,1354.78,53.1,1.02,1.7087,0.0,0.62883,2.94479,23.08282,0.50613,1.28232,56.61526,1.65348,0.52301,14.00771,1.3022,142.1,0.0823,1.4742,0.2751,0.3024,1556.25,H12569-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1892699999999998,0.0,1.1892699999999998,0.0,0.0,0.0,0.0,0.0,2.1981433333333333,10.834803333333332,25.817276666666668,112.27954,0.0,0.0,25.817276666666668,112.27954,3.19418,10.43667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.20000000000005,97.49147772000002,38.99659108800001,20.50234956,0.0272999999999999,33.148125,22.764375,8.940244301470589,0.8871998161764703,1.9725601102941168,10.912804411764704,4.895374931073529,0.0600093129999999,0.0991859679999999,0.6047092310000001,0.5232066839999999,3.6686350143333337,4.37660753,5.603709413000001,4.931264283440001,52.57472252826981,12.5533406754108,12.645372700172874,77.7734359038535,0.4159263712691343,0.0315882203391044,22.665894763235293,35.303369301900005,39.52221365486472,0.2681,0.279656862745098,0.2882352941176471,0.0831725183063314,,
1086,120.0,120.0,149254.0,96.83,0.0,1759.1,1268.62,62.8,1.02,2.7384,0.52877,0.24883,3.2192800000000004,23.7014,0.63764,1.28232,56.61525999999999,2.22723,1.08824,15.846465,2.1101,132.0,0.08616,1.4364,0.2737,0.3003,2043.75,H12569-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083545,1.3217433333333333,0.0,1.3217433333333333,0.0,0.0,0.0,0.0,0.0,1.8326566666666668,8.905016666666667,29.86027333333333,130.33757,0.0,0.0,29.86027333333333,130.33757,6.643680000000001,23.92396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.4000000000001,151.38920524000002,60.55568209600001,32.857513919999995,0.0266,43.531875,27.95625,11.681053124999998,1.1352430147058827,3.1078031249999998,14.788856249999998,6.6341330251875,0.0487486673333333,0.1479346353333333,0.5015981296666667,1.0882347840000002,3.94155608,8.31816361,10.055931159,8.84921941992,54.2600013453905,10.955426139318009,14.613359330824109,79.82878681553261,0.39858354590883,0.0349821499853041,30.71645443125,63.3523663017,57.32038450705004,0.2751,0.2820588235294117,0.2866911764705882,0.0738594247430843,,
1087,121.0,121.0,149254.0,122.37,0.0,1658.3,1178.8,72.6,1.02,3.8179,0.26963,0.30135,3.15623,23.53688,0.87232,1.28232,56.61525999999999,2.82236,1.61533,15.445658333333336,2.9499,139.2,0.08982,1.2852,0.2765,0.3003,1618.75,H12569-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21092,0.0,1.21092,0.0,0.0,0.0,0.0,0.0,1.5289733333333333,7.2786,29.36234333333333,120.47248666666668,0.0,0.0,29.36234333333333,120.47248666666668,9.86098,40.31622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.2000000000001,208.45738732,83.382954928,45.81021852,0.0237999999999999,34.479375,29.260875,9.346614889705885,0.8045187499999995,3.912321874999999,13.258936764705885,5.947826443279412,0.0363895653333333,0.1843242006666666,0.4227611266666667,1.615228524,4.087238191999999,12.405401801999998,14.627715653333333,12.872389774933334,54.939547968234606,7.133144236031543,15.437675225168574,77.51036742943471,0.3925884254456836,0.0363995872506502,27.53881166029412,92.154608616,88.76396704370588,0.2737,0.2813725490196078,0.2856274509803921,0.0867909596639075,,
1088,122.0,122.0,149254.0,145.21,0.0,1572.9,1098.22,81.8,1.02,4.7512,0.0,0.54921,3.20617,21.56746,1.00935,1.28232,56.61525999999999,3.35082,1.99124,13.233643333333331,3.6701,121.1,0.08058,1.3608,0.2744,0.2996,1575.0,H12569-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06846,1.10364,0.0,1.10364,0.0,0.0,0.0,0.0,0.0,1.13955,5.522523333333333,25.32773666666667,110.86936,0.0,0.0,25.32773666666667,110.86936,12.16313,45.12445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.5999999999999,256.8068193599999,102.72272774399995,57.00869856,0.0252,33.5475,29.9753125,9.024935294117643,0.828820588235294,4.741142463235293,13.76607775735294,6.175324821170955,0.02871666,0.2130408606666666,0.31269252,1.992320694,3.067188910333334,15.472590712333332,17.990644787,15.83176741256,55.49764868206576,6.011644118875782,15.412136885631655,76.9214296865732,0.3887372420370015,0.0359828927558038,28.59214350202205,113.3410621581,114.87361369987786,0.2765,0.2824019607843137,0.2850898692810457,0.0925717030683405,,
1089,123.0,123.0,149254.0,170.36,0.0,1488.9,1012.2100000000002,91.8,1.02,5.7079,0.0,3.64493,34.835785,19.56009,2.90652,1.28232,56.615260000000006,3.92962,2.17103,11.984011666666667,4.4204,130.5,0.08601,0.0,0.2723,0.3122,1381.25,H12569-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070825,0.9839166666666668,0.0,0.9839166666666668,0.24882,0.0,0.0,0.0,0.0,2.254233333333333,11.07747,22.40119333333333,98.10870333333332,0.0,0.0,22.40119333333333,98.10870333333332,13.253809999999998,44.93885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.5999999999999,304.36363776,121.74545510400002,68.48795052,0.0398999999999999,29.420625,29.896071428571428,7.854153125,1.1508656249999998,5.8920080882352925,13.746161213235291,6.16639045864522,0.0899439099999999,0.3029847706666666,0.6138277366666666,2.1709740779999995,2.92335573,18.395946442333333,21.483733027666663,18.905685064346667,56.2550367580414,5.064986165912833,15.528863108850055,76.8488860328043,0.3825240020510965,0.0356759396030166,28.550776839889703,135.34751807429998,140.46534284581034,0.2744,0.2875490196078431,0.2854411764705882,0.096620839591814,,
1090,124.0,124.0,149254.0,191.91,0.0,1414.7,939.66,101.6,1.02,6.486,0.0,0.0,0.0,0.0,0.0,1.28232,56.61526,4.43245,0.0,0.0,5.0326,0.0,0.07115,0.0,0.2737,0.2996,0.0,H12569-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.8,346.37216068,138.548864272,77.8242168,0.0258999999999999,0.0,26.1590625,0.0,0.0,5.8920080882352925,5.8920080882352925,2.64309590830147,,,,,,,,,56.17095254365637,1.9076994403306888,,,0.3823649369223771,,12.237700799264704,,,0.2723,0.2803431372549019,0.2848039215686274,,,
1091,125.0,125.0,149255.0,0.75,0.0,2454.2,1504.57,0.0,1.02,0.0012,0.0,0.0,0.0,0.0,0.0,1.28232,56.61526,0.00594,0.0,0.0,0.0,0.0,0.0,0.0,0.2912,0.2989,0.0,H12569-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0143985599999999,0.0076999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,inf,,,,,,0.0,,,,0.2930392156862745,0.2930392156862745,,,
1092,126.0,126.0,149255.0,49.3,0.0,2411.5,1454.97,26.3,1.02,0.7071999999999999,1.7696499999999995,0.29494,1.71066,13.4051,1.13553,1.28232,56.61526,1.1251,0.0,2.0659983333333334,0.5422,62.70000000000001,0.0496,1.3608,0.2751,0.3003,1193.75,H12569-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7680366666666667,3.30917,3.36396,13.742693333333332,0.0,0.0,3.36396,13.742693333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2025899999999999,0.0,0.2025899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.69999999999982,24.1747160199999,9.66988640799996,8.485551359999999,0.0252,25.426875000000003,12.7134375,6.857777757352942,0.6281933823529412,0.6281933823529412,7.485971139705883,3.358131793560662,0.019354524,0.019354524,0.211286887,0.0,0.210920292,0.210920292,0.4415617030000001,0.3885742986400001,87.75233753500812,34.72772741965674,4.01839568992796,126.49846064459284,0.2477019142177947,0.0059780443103022,15.548362057169118,2.7818387289000004,5.844515233930782,0.2912,0.2899509803921569,0.2914950980392157,0.0319894908279379,,
1093,127.0,127.0,149255.0,72.44,0.0,2325.4,1371.05,45.20000000000001,1.02,1.7087,0.0,0.37494,4.48367,19.84065,0.42181,1.28232,56.61526,1.66461,0.0,13.223165,1.3022,147.8,0.08392,1.5876,0.273,0.3024,1637.5,H12569-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6588133333333334,0.0,0.6588133333333334,0.0,0.0,0.0,0.0,0.0,2.776806666666667,13.76379,23.66952333333333,100.95149666666669,0.0,0.0,23.66952333333333,100.95149666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.79999999999973,72.92045487999985,29.16818195199994,20.50234956,0.0293999999999999,34.87875,20.101875,9.335194852941177,1.0053286764705875,1.6335220588235289,10.968716911764703,4.920456719448529,0.0816381159999999,0.1009926399999999,0.7580682200000001,0.0,3.4983555486666664,3.7092758406666655,4.568336700666666,4.020136296586666,70.29011816279566,16.869260921183855,13.782608402547428,100.94198748652695,0.3110993996484575,0.02575180396562,22.78202502573529,28.7805212142,21.357908640064565,0.2751,0.2830882352941176,0.2886928104575163,0.0508051509777351,,
1094,128.0,128.0,149255.0,96.87,0.0,2226.0,1282.15,57.5,1.02,2.7384,0.0,0.63073,4.98853,22.62041,0.48739,1.28232,56.61525999999999,2.22723,0.08036,17.828306666666666,2.1101,147.1,0.0889,1.5120000000000002,0.2744,0.3024,1693.75,H12569-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3363133333333332,0.0,1.3363133333333332,0.0,0.0,0.0,0.0,0.0,2.8969766666666668,14.333023333333337,32.759636666666665,143.86343,0.0,0.0,32.759636666666665,143.86343,0.48934,1.50785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.19999999999985,129.19602331999988,51.67840932799996,32.857513919999995,0.028,36.076875,24.095625,9.705386764705882,0.990345588235295,2.623867647058824,12.329254411764705,5.530780236573529,0.0811153466666667,0.1821079866666667,0.7949303973333333,0.080153892,4.818942553666666,8.528218394333333,9.585410670333331,8.435161389893333,63.5807377728196,10.702303550927772,16.32240910581407,90.60545042956144,0.3401524501735038,0.0333453231171165,25.60786141323529,60.3880872231,43.20007468366459,0.273,0.2820588235294117,0.2870343137254902,0.0644797261530743,,
1095,129.0,129.0,149255.0,122.53,0.0,2128.7,1189.01,68.3,1.02,3.8357,0.2384399999999999,0.07948,5.07074,20.87109,0.89016,1.28232,56.61525999999999,2.82236,0.14029,18.97122333333333,2.9731,139.7,0.09314,2.079,0.2737,0.3122,1462.5,H12569-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101555,1.324123333333333,0.0,1.324123333333333,0.0,0.0,0.0,0.0,0.0,2.7042866666666665,13.067226666666668,35.23816,142.92046666666667,0.0,0.0,35.23816,142.92046666666667,0.85641,3.00486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.5,184.2826713,73.71306852,46.02379716,0.0384999999999999,31.15125,25.50675,8.358918749999999,1.175806985294117,3.799674632352941,12.15859338235294,5.454223405389706,0.1041150366666666,0.2862230233333332,0.7401632606666666,0.140279958,4.922770952,13.450989346333332,14.617655588333331,12.863536917733333,62.43641471459396,7.3992624576602095,17.450822731987028,87.2864999042412,0.3443518947675265,0.0360907121359649,25.253398455147057,92.0912302065,66.93804263835293,0.2744,0.2875490196078431,0.2871372549019607,0.0745909100273382,,
